artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
NCT WISH,Songbird - Korean Version,1cMpJsa4qpXyjmVkck6u0f,54,4FqmqIspLaUGtxAFFLsZxc,59,['5th gen k-pop'],293017,0.714,0.862,-4.345,0.0723,0.00339,0.0,0.123,0.577,117.986,181747,4
Maria Becerra,SEXO ES LA MODA,4U80gkwi6Qk0fBRcDuzn3E,75,1DxLCyH42yaHKGK3cl5bvG,82,"['pop argentino', 'urbano latino']",7231550,0.848,0.718,-4.385,0.0557,0.183,1.9e-05,0.116,0.564,105.002,165901,4
NCT WISH,3 Minutes,1OKZWwtf5Sp3L0gBJXboTR,53,4FqmqIspLaUGtxAFFLsZxc,59,['5th gen k-pop'],293017,0.746,0.7,-5.352,0.167,0.016,0.0,0.0298,0.843,99.93,166573,4
NCT WISH,Dunk Shot,3bSiun4NYEYvoer5zfSMPt,54,4FqmqIspLaUGtxAFFLsZxc,59,['5th gen k-pop'],293017,0.614,0.834,-6.094,0.0721,0.0301,0.0,0.092,0.925,111.077,179427,4
LEE SEUNG YOON,SOLD OUT,3UyrFtOTwalJ3hUVAJCCV5,39,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.249,0.977,-2.931,0.218,6.49e-05,0.0,0.605,0.188,185.846,239360,4
Sabrina Carpenter,Please Please Please,2tHwzyyOLoWSFqYNjeVMzj,87,74KM79TiuVKeVCqs8QtB0B,94,['pop'],15277523,0.675,0.586,-6.086,0.0531,0.257,0.0,0.104,0.621,107.015,186365,4
DOYOUNG,Little Light,1Y5D7m2QtyBdvwvY3gAVNQ,59,5IMXUzbeAyevQmvtOhXQGi,58,['k-pop'],816633,0.533,0.742,-3.848,0.0482,0.227,0.0,0.164,0.42,92.206,224867,4
LUCY,Villain,5k5npy7HGpTbzKHhu958ZJ,45,4eh2JeBpQaScfHKKXZh5vO,52,['korean superband'],293739,0.523,0.932,-1.984,0.0496,0.114,0.0,0.393,0.608,94.98,231813,4
"Tyler, The Creator",Like Him (feat. Lola Young),6jbYpRPTEFl1HFKHk1IC0m,87,4V8LLVI7PbaPR0K2TGSxFF,95,"['hip hop', 'rap']",17873698,0.392,0.555,-6.707,0.039,0.287,0.000253,0.13,0.191,96.063,278015,3
ENHYPEN,XO (Only If You Say Yes),3RkSwrsIadAvqVtMp5yhaB,76,5t5FqBwTcgKTaWmfEbwQY9,82,"['anime', 'k-pop boy group']",10372495,0.662,0.761,-6.885,0.0532,0.112,0.0,0.21,0.471,96.95,188332,4
BABYMONSTER,BILLIONAIRE,0QICKhP44TRnb4EurQ3tN9,71,1SIocsqdEefUTE6XKGUiVS,79,['5th gen k-pop'],2977242,0.951,0.632,-5.029,0.0839,0.226,3.66e-06,0.103,0.695,104.961,157180,4
Kendrick Lamar,peekaboo (feat. azchike),2Uts1QFB4u2YNIMiqcb4de,79,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.889,0.298,-9.086,0.182,0.00306,1.26e-05,0.173,0.314,100.042,155917,4
LEE SEUNG YOON,Around You,1638juKlmjBECSlDmLuZw3,39,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.633,0.867,-3.862,0.0304,0.00236,0.0,0.122,0.817,115.954,257693,4
STAYC,GPT,36qXU2yyq1JtGp05omV7bu,68,01XYiBYaoMJcNhPokrg0l0,64,"['k-pop', 'k-pop girl group']",1941486,0.658,0.915,-3.044,0.0379,0.177,0.000896,0.122,0.753,125.957,188790,4
Kendrick Lamar,gloria (with sza),0wgOhYnqZKjOHr6bmdz0aN,78,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.719,0.555,-9.785,0.27,0.22,0.0,0.127,0.413,140.07,287523,4
HEIZE,Hold Me Back,69Bx1c9Hzv7IZGkLyFCeMw,63,5dCvSnVduaFleCnyy98JMo,62,"['k-pop', 'korean pop', 'korean r&b']",1201050,0.471,0.447,-7.918,0.0494,0.76,5.98e-05,0.112,0.361,159.95,232027,4
ILLIT,Midnight Fiction,6QqrxJe1iQxwLY6he6FLFo,66,36cgvBn0aadzOijnjjwqMN,76,['5th gen k-pop'],1766997,0.687,0.837,-5.722,0.0344,0.241,0.0,0.231,0.824,129.942,168105,4
"Tyler, The Creator",Take Your Mask Off (feat. Daniel Caesar & LaToiya Williams),4BSR9I4ExlCJdXJo2GpBD5,83,4V8LLVI7PbaPR0K2TGSxFF,95,"['hip hop', 'rap']",17873698,0.503,0.658,-5.823,0.154,0.46,0.0,0.382,0.515,121.784,253910,5
Roy Kim,When Spring Comes,6vt4R4q5YL4M2cxl7o6pTe,43,3ErHVJMsxTq2lLSmnONBm9,52,['korean pop'],310656,0.349,0.431,-8.388,0.043,0.684,0.0,0.365,0.292,136.523,238400,4
Billie Eilish,LUNCH,629DixmZGHc7ILtEntuiWE,86,6qqNVTkY8uBg9cP3Jd7DAH,96,"['art pop', 'pop']",102653261,0.893,0.4,-7.981,0.0643,0.0452,0.0823,0.0632,0.945,124.987,179587,4
Kendrick Lamar,"gnx (feat. hitta j3, youngthreat, peysoh)",3aZptNYC6Z1YoumeqZcDcQ,78,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.75,0.556,-7.275,0.436,0.134,0.0,0.107,0.736,179.911,193539,4
BIBI,Burn it (feat. DEAN),50hyZD2Tk0Z3by9zJmx6PT,58,6UbmqUEgjLA6jAcXwbM1Z9,67,"['k-pop', 'korean r&b']",1625239,0.537,0.597,-8.336,0.241,0.513,0.00314,0.166,0.252,114.991,211618,4
Charli xcx,360,4w2GLmK2wnioVnb5CPQeex,81,25uiPmTg16RbhZWAqwLBy5,87,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",4459627,0.857,0.62,-8.13,0.0472,0.646,0.244,0.0934,0.796,120.042,133805,4
Shyboiitobii,Vivien Westwood,4nZ9a8T5mbh260T7sNJWnK,42,1dWnMziLbosnKyEUDuzzoJ,45,['korean drill'],12723,0.819,0.705,-4.126,0.245,0.0474,0.0,0.252,0.845,146.11,185160,4
BOYNEXTDOOR,OUR,54wqX30KnwGZdLmi8r0Wgo,59,4hnHLgMSOiqERWBL4jINP1,69,['5th gen k-pop'],983508,0.775,0.828,-4.35,0.054,0.329,3.12e-05,0.379,0.927,152.004,156240,4
BIBI,Bam Yang Gang,5juCu4WFTFRZ2XilopAMTy,64,6UbmqUEgjLA6jAcXwbM1Z9,67,"['k-pop', 'korean r&b']",1625239,0.455,0.408,-8.72,0.0642,0.771,6.55e-05,0.0958,0.743,178.047,146197,3
GroovyRoom,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",3m5PgWSClkZ44vdFmPiqpq,56,29HqjVbJr3vsc2l6BTI4eB,53,"['k-rap', 'korean r&b']",162098,0.674,0.932,-2.921,0.0417,0.137,1.08e-05,0.0934,0.469,130.986,179147,4
RIIZE,Impossible,2cN2qkaSnO5KKAMSa5ZfIm,50,2jOm3cYujQx6o1dxuiuqaX,68,['5th gen k-pop'],1011081,0.766,0.808,-4.327,0.1,0.00518,5.51e-06,0.072,0.819,128.005,182332,4
Charli xcx,Apple,19RybK6XDbAVpcdxSbZL1o,83,25uiPmTg16RbhZWAqwLBy5,87,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",4459627,0.804,0.957,-5.452,0.034,0.125,0.0174,0.114,0.962,126.035,151740,4
ヨルシカ,忘れてください,7raKnLKyQSatDiVVpiZDds,66,4UK2Lzi6fBfUi9rpDt6cik,73,['j-pop'],2823226,0.805,0.405,-10.078,0.203,0.523,0.00246,0.0753,0.688,78.026,218835,4
D.O.,Mars,2FZKBbotZtXLQyedIV965w,60,2CQZr2RPZmrcvDnaod1ldC,66,['k-pop'],2019555,0.84,0.456,-5.554,0.034,0.253,0.0,0.0907,0.627,100.983,187267,4
TOMORROW X TOGETHER,Can′t Stop - Instrumental,2LyKg2bjqtnQTwUsRc9Onb,45,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.787,0.682,-7.988,0.0317,0.311,0.835,0.127,0.566,120.024,190747,4
TOMORROW X TOGETHER,Love Story - Instrumental,4tRChXykiY6DIPrv6aJqRo,45,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.584,0.719,-9.608,0.0324,0.055,0.815,0.132,0.115,119.013,235503,4
Lauv,Because Of You,0ie2asHHJ88g3wwH2hSziW,62,5JZ7CnR6gTvEMKX4g70Amv,77,['pop'],6383526,0.788,0.604,-6.095,0.0357,0.0656,0.0,0.0378,0.962,114.968,139830,4
SEVENTEEN,MAESTRO,2UE9XGbAzicJIyo4bB6sqM,72,7nqOGRxlXj7N2JYbgNEjYH,82,"['k-pop', 'k-pop boy group']",12464291,0.679,0.842,-4.113,0.189,0.0819,1.2e-06,0.148,0.589,151.984,198907,4
KIXO,사랑이 죄야?,6aCVF5N988EPzYCsVQfkPy,44,2Ls9v5vL8yvMh5NaziiluS,34,[],4915,0.645,0.488,-7.106,0.0534,0.719,0.0,0.184,0.624,82.062,203000,4
"Tyler, The Creator",Hey Jane,3Umj02ZNl4d356pS1D38mn,82,4V8LLVI7PbaPR0K2TGSxFF,95,"['hip hop', 'rap']",17873698,0.495,0.784,-7.027,0.42,0.555,0.0,0.621,0.669,94.563,240742,4
TOMORROW X TOGETHER,Danger,0A5OpWc5yZ2aSe7Xbhqo3m,69,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.849,0.831,-6.363,0.329,0.0282,7e-05,0.102,0.6,103.025,135949,4
Stray Kids,GIANT,5YhAQSzFq3Uw3ffLzOOjeS,32,2dIgFjalVxs4ThymZ67YCE,86,"['k-pop', 'k-pop boy group', 'pop']",17410823,0.72,0.915,-1.636,0.128,0.079,0.0,0.354,0.622,84.999,173307,4
AKUGETSU,Cure (VIVINOS - ALNST Original Soundtrack Part.7),2ltpz0N6g4A7TwwLFk9biF,68,5lMia1loNJEa8ofqQkKFAp,66,[],57151,0.394,0.725,-7.036,0.0637,0.0139,0.0,0.13,0.355,183.971,247941,4
BAEKHYUN,Rendez-Vous,4YmrTTR0fxBE3nBS8StToi,56,4ufh0WuMZh6y4Dmdnklvdl,66,['k-pop'],2744536,0.684,0.781,-5.829,0.122,0.347,0.0,0.37,0.704,105.982,212013,4
Jack Harlow,Hello Miss Johnson,6gH1UKDAhWS6qXzKXB4wuY,66,2LIk90788K0zvyj2JJVwkJ,81,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",3969899,0.776,0.692,-7.695,0.0398,0.369,0.0,0.21,0.339,94.974,164747,4
ENHYPEN,Daydream,4lwTKer57RtonkWsEi2pVn,72,5t5FqBwTcgKTaWmfEbwQY9,82,"['anime', 'k-pop boy group']",10372495,0.946,0.683,-8.867,0.28,0.00479,0.000212,0.265,0.655,104.978,120594,4
XG,HOWLING,2uaZaTMbYE5KAk8gbdzBgW,73,0LOK81e9H5lr61HlGGHqwA,74,['k-pop girl group'],1834653,0.684,0.718,-4.758,0.0539,0.269,0.0,0.116,0.254,131.026,188702,4
MAX,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),3W2kGv8CcwRl2MWQN5vxKL,69,1bqxdqvUtPWZri43cKHac8,68,"['singer-songwriter pop', 'teen pop', 'viral pop']",926213,0.656,0.695,-5.295,0.103,0.0824,0.0,0.38,0.589,152.859,173336,4
RIIZE,Combo,2ehtxaFn31gfhARCEn8QtA,52,2jOm3cYujQx6o1dxuiuqaX,68,['5th gen k-pop'],1011081,0.576,0.843,-3.942,0.0545,0.00393,0.0,0.0618,0.271,140.182,219551,4
TOMORROW X TOGETHER,Forty One Winks,3YhKYnsBBntaTv3XQRxa69,69,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.669,0.653,-3.49,0.0731,0.0884,0.0,0.369,0.392,95.083,153143,4
Gracie Abrams,"I Love You, I'm Sorry",51rfRCiUSvxXlCSCfIztBy,90,4tuJ0bMpJh08umKkEXKUI5,90,['alt z'],3192983,0.53,0.406,-7.507,0.033,0.656,0.0,0.133,0.338,115.94,157147,3
¥$,FIELD TRIP,7vv89PswQvqGKCGJ1rw5on,76,4xPQFgDA5M2xa0ZGo5iIsv,78,[],849740,0.731,0.686,-4.707,0.121,0.054,0.0,0.0865,0.458,121.991,167229,4
TOMORROW X TOGETHER,Resist (Not Gonna Run Away),1ralgJao31DAneYNlYNsba,69,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.833,0.676,-5.27,0.0673,0.283,0.0,0.0798,0.649,115.969,129735,4
TOMORROW X TOGETHER,Over The Moon,6ZpoRaO2cfXR1dti2N4TLs,70,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.682,0.873,-3.672,0.123,0.0919,0.0,0.106,0.532,115.993,157149,4
TWS,hey! hey!,6vSpm3PAXA1PLyEINx3DJC,57,4GgBKgxhc649frZDHcXIEz,61,['5th gen k-pop'],451484,0.589,0.914,-3.616,0.112,0.116,0.0,0.342,0.894,92.042,192600,4
KANGDANIEL,Losing Myself,2mArLuRsh2FYJg8IYaOG32,44,5vGoWnZO65NBgiZYBmi3iW,52,['k-pop'],865651,0.657,0.872,-3.907,0.0561,0.0892,1.69e-05,0.131,0.602,159.963,135760,4
ヨルシカ,アポリア,7ugSlmtBWNMAgTpdvBPcIh,71,4UK2Lzi6fBfUi9rpDt6cik,73,['j-pop'],2823226,0.826,0.502,-7.038,0.043,0.171,5.7e-05,0.0891,0.818,114.978,230209,4
Livingston,Architect,4KicwnxHDBQLfeytoUBmux,57,2fPsJqR6zfoHatC1eFr0eQ,68,['singer-songwriter pop'],798759,0.737,0.572,-4.933,0.269,0.0423,0.0,0.099,0.54,138.08,212174,4
YOASOBI,New me,43DrDpSiIZWEiEfsQQHoQi,62,64tJ2EAv1R6UaZqc4iOCyj,77,"['j-pop', 'japanese teen pop']",8518289,0.8,0.871,-4.566,0.0322,0.0921,0.0,0.0644,0.543,110.028,206129,4
TOMORROW X TOGETHER,Higher Than Heaven,2sl9KiihxhBtc4UKIjXChC,68,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.752,0.67,-3.999,0.0909,0.345,0.0,0.0332,0.762,129.98,161735,4
RIIZE,Love 119,4ndxCrtl74lgOdF6Lz7bIq,54,2jOm3cYujQx6o1dxuiuqaX,68,['5th gen k-pop'],1011081,0.752,0.75,-4.666,0.0468,0.447,0.0,0.288,0.419,98.524,173489,4
SEVENTEEN,Cheers to youth,1XvOEvWtfa879Wk1wKHZ1M,66,7nqOGRxlXj7N2JYbgNEjYH,82,"['k-pop', 'k-pop boy group']",12464291,0.668,0.819,-3.668,0.0486,0.136,0.0,0.113,0.491,103.967,191547,4
IVE,Accendio,0Q4HyLehVyOruIJ1bYA3LV,38,6RHTUrRF63xao58xh9FXYJ,74,['k-pop girl group'],4804227,0.755,0.877,-3.954,0.0651,0.0487,0.0,0.104,0.647,140.028,192013,4
Shyboiitobii,Face card,1vFr2jrqAhkjPVXw6h84n9,40,1dWnMziLbosnKyEUDuzzoJ,45,['korean drill'],12723,0.977,0.467,-5.873,0.0665,0.132,0.0,0.099,0.333,123.033,110200,4
ATEEZ,Ice On My Teeth,62eDE0RR8Sgh7yw8ZLeyAM,74,68KmkJeZGfwe1OUaivBa2L,76,"['k-pop', 'k-pop boy group']",4366567,0.908,0.479,-6.545,0.058,0.00253,0.000213,0.107,0.502,100.983,183494,4
CountryBeat,Pampa,3QNbuLoS8pFQVPtLqwXCvC,74,5IREutgMnyQqRcc8r15gWk,68,[],59462,0.89,0.648,-5.303,0.0812,0.0237,0.0,0.024,0.859,121.991,119754,4
Central Cee,BAND4BAND (feat. Lil Baby),7iabz12vAuVQYyekFIWJxD,81,5H4yInM5zmHqpKIoMNAx4r,82,"['melodic drill', 'r&drill']",6949616,0.882,0.764,-5.241,0.204,0.359,0.0,0.119,0.886,140.113,140733,4
DAY6,아직 거기 살아 Still There,0PtsUJhLbQUlnfCleLUFHl,39,5TnQc2N1iKlFjYD7CPGvFc,71,"['k-pop', 'k-pop boy group']",3452217,0.588,0.679,-4.363,0.0313,0.0198,0.0,0.0605,0.531,143.962,199445,4
SPYAIR,オレンジ,6M6ZNRplLNspFEn6Ab3mOv,65,7gRg6C2qgQ1F01k3sgyEVt,61,"['anime', 'anime rock', 'j-pop', 'j-poprock', 'j-rock']",620400,0.402,0.878,-4.367,0.0846,0.000242,0.0,0.173,0.358,100.267,235200,4
Hwang In Wook,Flirting,0sNm6uJlooT2vfybQDeEv0,41,56U7IcfF1h54ZxOPqjEnjq,39,"['k-pop ballad', 'korean pop']",42768,0.395,0.674,-3.865,0.0484,0.322,0.0,0.198,0.184,133.653,246387,4
DAY6,괴물 Monster,4a4pBfIkHEUAYRdJHQX73G,40,5TnQc2N1iKlFjYD7CPGvFc,71,"['k-pop', 'k-pop boy group']",3452217,0.458,0.882,-4.431,0.0728,0.00072,0.0,0.272,0.173,93.981,216491,4
Lee Mujin,Propose,1ukIcsvbaFhtsKmvJPAyMZ,47,4Xj0peBt3EZHbdF20JmdWC,55,[],242874,0.577,0.529,-5.48,0.0255,0.552,0.0,0.123,0.515,96.021,262920,4
"Tyler, The Creator",Balloon (feat. Doechii),35D1RA5uVFVhMc1qX80TaQ,83,4V8LLVI7PbaPR0K2TGSxFF,95,"['hip hop', 'rap']",17873698,0.437,0.868,-3.03,0.112,0.731,0.0,0.234,0.475,111.774,154261,4
Sabrina Carpenter,Good Graces,102YUQbYmwdBXS7jwamI90,86,74KM79TiuVKeVCqs8QtB0B,94,['pop'],15277523,0.758,0.759,-5.315,0.0479,0.329,3.96e-06,0.144,0.732,126.012,185265,4
ヨルシカ,太陽,1JNQLqxqvwHDekTfOhs4wu,53,4UK2Lzi6fBfUi9rpDt6cik,73,['j-pop'],2823226,0.573,0.457,-10.969,0.0301,0.132,0.00043,0.13,0.538,79.95,266156,4
Bryant Barnes,I'd Rather Pretend (with d4vd),1NHflT1W5O7fntEXN9rfe9,71,1URGXPcURc0aQzLeph65nK,68,['bedroom r&b'],394703,0.562,0.333,-9.116,0.0285,0.916,0.00315,0.0926,0.329,129.899,184560,4
D.O.,Popcorn,6kxkMrPqppgT3TQjOyhAYk,59,2CQZr2RPZmrcvDnaod1ldC,66,['k-pop'],2019555,0.656,0.48,-7.156,0.0552,0.318,0.0,0.0917,0.402,132.043,181320,4
Sabrina Carpenter,Juno,21B4gaTWnTkuSh77iWEXdS,88,74KM79TiuVKeVCqs8QtB0B,94,['pop'],15277523,0.633,0.725,-4.257,0.0427,0.0461,0.0,0.205,0.64,130.504,223192,4
natori,絶対零度,389rEslJY9vh7TZemIA4y7,67,6WmXWHmfBMhupyIs8MSqtu,68,['japanese teen pop'],908940,0.524,0.987,-2.387,0.134,2.83e-05,0.0,0.331,0.584,110.455,198483,4
King Gnu,ねっこ,4btYb7Tfjw5bQazC6bQXpl,71,6wxfx1yhyqjCPYwwxJktR2,72,['j-pop'],3659794,0.46,0.736,-7.09,0.0709,0.101,9.71e-05,0.275,0.521,94.753,239729,4
Ndotz,Embrace It,0io16MKpbeDIdYzmGpQaES,87,5HK6QtizXJzCmoYTkvFRik,74,['chill drill'],137564,0.882,0.645,-7.233,0.0601,0.475,4.13e-05,0.057,0.788,114.933,104419,4
David Guetta,I Don't Wanna Wait,331l3xABO0HMr1Kkyh2LZq,84,1Cs0zKBU1kc0i8ypK3B9ai,90,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",26459590,0.681,0.714,-4.617,0.0309,0.0375,0.0,0.232,0.554,129.976,149668,4
Charlie Puth,December 25th,1QNPTNaw67BanVtwXKIX1a,64,6VuMaDnrHyPL1p4EHjYLi7,81,"['pop', 'viral pop']",23558320,0.77,0.594,-7.101,0.0266,0.427,2e-05,0.104,0.614,103.985,232596,4
FIFTY FIFTY,Push Your Love,3TT9ZYofd7SUI2r7C2l6C4,52,4GJ6xDCF5jaUqD6avOuQT6,69,['k-pop girl group'],1755645,0.704,0.731,-6.296,0.0285,0.0574,0.0,0.208,0.817,120.001,179644,4
Jack Harlow,Hello Miss Johnson,2zRoeqQIwi1tf2Nm0olvwD,47,2LIk90788K0zvyj2JJVwkJ,81,"['deep underground hip hop', 'hip hop', 'kentucky hip hop', 'pop rap', 'rap']",3969899,0.776,0.698,-7.704,0.0409,0.384,0.0,0.19,0.347,94.973,164747,4
YOASOBI,UNDEAD,5NxmDq0yXBYGfCbMqvIXuv,68,64tJ2EAv1R6UaZqc4iOCyj,77,"['j-pop', 'japanese teen pop']",8518289,0.644,0.984,-1.897,0.0518,0.019,2.8e-05,0.328,0.742,144.043,182702,4
데이먼스 이어 Damons year,THE BEACON OF HOPE,2ebSlHQJJBhkFZBJN9HJ5A,36,2T5KKZuEEudb7alCJ1pCus,49,['korean ost'],90111,0.594,0.58,-6.803,0.0246,0.00927,0.000129,0.301,0.371,81.902,284122,4
B小町,POP IN 2,5lrWzVarOIEauzOloHRCDj,63,2iE1VTEN54FE9j7rIxbBHR,57,[],55326,0.689,0.88,-3.813,0.0816,0.0216,0.0315,0.336,0.733,176.011,267117,4
BSS,The Reasons of My Smiles,1amowbJ9HHFFSFdg2ubM7G,67,1uAT5bTSp6dWbNmixIUP5t,61,['k-pop'],882393,0.695,0.624,-6.539,0.0523,0.632,0.0,0.119,0.521,95.995,213773,4
Benson Boone,In The Stars,315aBOUD3xtj7sUMXtRgMV,81,22wbnEMDvgVIAGdFeek6ET,86,['singer-songwriter pop'],3964537,0.362,0.54,-6.031,0.0528,0.338,0.0,0.139,0.3,78.007,216410,3
Maiara & Maraisa,Exposição - Ao Vivo em Goiânia,7yD1kE5drOxjemNWdUrKNZ,69,59jlthNnbmim5l9tmNA7se,80,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",13951271,0.722,0.797,-4.89,0.0599,0.384,0.0,0.355,0.766,141.986,160312,4
Lee Mujin,Sorrow Thoughts,4zIE4wg2Fd0qb0kPxDSMtr,43,4Xj0peBt3EZHbdF20JmdWC,55,[],242874,0.743,0.384,-5.455,0.0387,0.784,0.0,0.117,0.698,125.059,206947,4
MEOVV,BODY,3I3pAp1C20ZmSO0g8r4yXW,36,08hHTBHlv0WRXWlyrsb6Kv,64,['5th gen k-pop'],269227,0.84,0.793,-4.266,0.24,0.454,1.11e-05,0.347,0.913,160.19,123740,4
RESCENE,LOVE ATTACK,6uosenLUNFZtOIih5T0qfV,54,5deOsjuFTKrNMJW3rKuL8S,47,['5th gen k-pop'],51850,0.741,0.864,-3.395,0.0375,0.103,0.0,0.496,0.856,112.005,181560,4
Chingy,Star in Da Making,03I2m4N7O9AoXLiUonF64L,55,12KYenTecoU1UPn9PEgtpN,47,[],4442,0.754,0.797,-6.074,0.243,0.734,0.0,0.14,0.771,98.408,133490,5
DAY6,도와줘요 Rock&Roll Help Me Rock&Roll,49mntFe7XtS9Zut6ySEdtw,39,5TnQc2N1iKlFjYD7CPGvFc,71,"['k-pop', 'k-pop boy group']",3452217,0.552,0.903,-3.05,0.0724,0.00566,0.0,0.0635,0.871,86.945,156843,4
Younha,Sunﬁsh,1VQwQsaa6aUHg9gQP0llyU,44,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.583,0.683,-7.104,0.032,0.0632,0.0,0.0892,0.68,93.967,218920,4
The Weeknd,São Paulo (feat. Anitta),0xGQTpN4ESETtl1Sp6rzd2,86,1Xyo4u8uXC1ZmMpatF05PJ,96,"['canadian contemporary r&b', 'canadian pop', 'pop']",94880636,0.574,0.659,-7.377,0.0768,0.0412,0.0002,0.0921,0.506,127.347,301623,4
BOYNEXTDOOR,20,0Pd79ZmfbrE6690cuN9fHC,56,4hnHLgMSOiqERWBL4jINP1,69,['5th gen k-pop'],983508,0.833,0.58,-6.404,0.05,0.251,0.0,0.152,0.737,106.015,168267,4
tuki.,ひゅるりらぱっぱ,0J8JXuvQADkec6AThPGzjR,64,1Y5vJqABeI6QI6R95EDV6o,65,[],288677,0.488,0.888,-3.654,0.0859,0.0281,0.0,0.0438,0.488,175.073,200227,4
SUNGJIN,Check Pattern,2e8Tt8GGAXsslgnjnSlToL,39,5ZQ96t8nPfBXYdZaXZwDHC,52,[],16936,0.532,0.569,-4.769,0.0263,0.0564,0.0,0.362,0.266,93.745,197161,4
"Tyler, The Creator",I Killed You,3GdwjAsCsoE79ObhsJFyYb,82,4V8LLVI7PbaPR0K2TGSxFF,95,"['hip hop', 'rap']",17873698,0.749,0.896,-4.909,0.219,0.356,0.00075,0.267,0.447,97.121,168421,4
AKUGETSU,All-in (VIVINOS - ALNST 2nd Anniversary Remix Part.1),6dAu8oLG3ApQhfb8wfZOBK,63,5lMia1loNJEa8ofqQkKFAp,66,[],57151,0.586,0.717,-4.032,0.15,0.00274,0.0,0.0612,0.707,153.996,175938,4
RIIZE,Siren,0ECkPMDQlTtL373y7BByup,49,2jOm3cYujQx6o1dxuiuqaX,68,['5th gen k-pop'],1011081,0.807,0.828,-2.928,0.0628,0.00101,7.91e-06,0.143,0.672,104.978,147962,4
Younha,QUASAR,0ArgWvHJT7lXaLCdS7gVBO,35,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.675,0.751,-5.317,0.045,0.0157,0.0,0.288,0.807,131.968,181053,4
SEVENTEEN,Eyes on you,7qkv7ZLTIMkObkyhNo6sdQ,68,7nqOGRxlXj7N2JYbgNEjYH,82,"['k-pop', 'k-pop boy group']",12464291,0.718,0.813,-4.555,0.0682,0.0165,1.76e-05,0.0598,0.852,127.997,174507,4
Stray Kids,Christmas Love,3waC9uhzfZ6Mo7I8Ytw566,28,2dIgFjalVxs4ThymZ67YCE,86,"['k-pop', 'k-pop boy group', 'pop']",17410823,0.522,0.836,-3.027,0.0949,0.0645,0.0,0.26,0.501,166.092,184200,4
Billie Eilish,CHIHIRO,7BRD7x5pt8Lqa1eGYC4dzj,88,6qqNVTkY8uBg9cP3Jd7DAH,96,"['art pop', 'pop']",102653261,0.7,0.425,-12.531,0.0529,0.144,0.879,0.083,0.521,110.015,303440,4
"Tyler, The Creator",Judge Judy,6ie0uyyvOKTTuIFBMPiNIl,82,4V8LLVI7PbaPR0K2TGSxFF,95,"['hip hop', 'rap']",17873698,0.622,0.661,-5.906,0.0826,0.297,0.000135,0.165,0.362,76.331,269622,4
"Car, the garden",Wish 2025,00IDEhdInEtRvbMVwkBZgs,33,7c1HgFDe8ogy5NOZ1ANCJQ,53,"['k-indie', 'korean pop']",215861,0.405,0.481,-6.091,0.0365,0.606,0.0,0.0953,0.379,141.181,217200,4
RIIZE,Lucky,6d8jZaJleeIpKmaSVO60tC,41,2jOm3cYujQx6o1dxuiuqaX,68,['5th gen k-pop'],1011081,0.78,0.87,-3.583,0.051,0.0458,0.0,0.316,0.936,113.017,167220,4
KATSEYE,Debut,3V5n9q7sOUQapeDRDTSACL,37,3c0gDdb9lhnHGFtP4prQpn,75,['5th gen k-pop'],747802,0.865,0.599,-4.314,0.082,0.00958,0.0,0.189,0.68,122.017,123282,4
FIFTY FIFTY,Starry Night,0guoHdAofMWLQELiKSZfsf,60,4GJ6xDCF5jaUqD6avOuQT6,69,['k-pop girl group'],1755645,0.655,0.575,-6.89,0.0521,0.196,0.0,0.0787,0.405,156.011,184723,4
